route_id;order_id;truck_id;client_id;city_loading;city_unloading;datetime_loading_start_plan_order;datetime_loading_end_plan_order;datetime_unloading_start_plan_order;datetime_unloading_end_plan_order;datetime_loading_arrival_fact;datetime_loading_start_fact;datetime_loading_end_fact;datetime_loading_departure_fact;datetime_unloading_arrival_fact;datetime_unloading_start_fact;datetime_unloading_end_fact;datetime_unloading_departure_fact
88373;198077;у591св 750;15;Москва;Москва;28.05.2019 00:30;28.05.2019 03:30;28.05.2019 04:00;28.05.2019 06:00;27.05.2019 22:21;27.05.2019 22:21;28.05.2019 03:17;28.05.2019 03:17;28.05.2019 03:40;28.05.2019 09:40;28.05.2019 16:44;28.05.2019 16:44
88373;198577;у591св 750;15;Москва;Москва;29.05.2019 08:39;29.05.2019 09:53;29.05.2019 12:45;29.05.2019 13:59;29.05.2019 07:30;29.05.2019 07:30;29.05.2019 13:01;29.05.2019 13:01;29.05.2019 17:00;29.05.2019 17:00;29.05.2019 18:45;29.05.2019 18:45
88373;198930;у591св 750;15;Москва;Москва;30.05.2019 13:53;30.05.2019 16:53;30.05.2019 19:35;30.05.2019 21:35;30.05.2019 10:45;30.05.2019 11:10;30.05.2019 12:56;30.05.2019 12:56;30.05.2019 17:48;30.05.2019 17:48;31.05.2019 00:30;31.05.2019 00:30
88373;199390;у591св 750;15;Москва;Москва;31.05.2019 04:42;31.05.2019 05:56;31.05.2019 09:00;31.05.2019 10:14;31.05.2019 02:30;31.05.2019 02:30;31.05.2019 04:55;31.05.2019 04:55;31.05.2019 07:23;31.05.2019 09:45;31.05.2019 11:40;31.05.2019 11:40
88208;195309;в599са 750;18;Санкт-Петербург;Москва;20.05.2019 23:59;21.05.2019 01:59;21.05.2019 18:00;21.05.2019 20:00;20.05.2019 23:59;20.05.2019 23:59;21.05.2019 01:59;21.05.2019 01:59;21.05.2019 18:00;21.05.2019 18:00;21.05.2019 20:00;21.05.2019 20:00
88208;195716;в599са 750;18;Москва;Санкт-Петербург;22.05.2019 07:00;22.05.2019 09:00;23.05.2019 07:00;23.05.2019 10:00;22.05.2019 07:00;22.05.2019 07:00;22.05.2019 09:00;22.05.2019 09:00;23.05.2019 07:00;23.05.2019 07:00;23.05.2019 12:00;23.05.2019 23:10
88208;196108;в599са 750;18;Санкт-Петербург;Москва;23.05.2019 10:00;23.05.2019 12:00;24.05.2019 12:00;24.05.2019 14:00;23.05.2019 07:00;23.05.2019 07:00;23.05.2019 12:00;23.05.2019 23:10;24.05.2019 22:22;25.05.2019 08:00;25.05.2019 09:00;25.05.2019 10:46
88044;196112;е220ом 750;18;Санкт-Петербург;Ростов на Дону;23.05.2019 22:00;24.05.2019 00:00;26.05.2019 12:00;26.05.2019 14:00;23.05.2019 21:00;23.05.2019 21:00;23.05.2019 22:40;23.05.2019 22:40;26.05.2019 09:18;26.05.2019 09:18;26.05.2019 19:20;26.05.2019 19:20
88042;194892;к712рр 750;18;Санкт-Петербург;Москва;20.05.2019 07:00;20.05.2019 09:00;21.05.2019 09:00;21.05.2019 11:00;20.05.2019 07:00;20.05.2019 07:00;20.05.2019 09:00;20.05.2019 09:00;20.05.2019 09:00;20.05.2019 09:00;20.05.2019 10:00;20.05.2019 10:00
88022;196110;в499са 750;18;Санкт-Петербург;Москва;23.05.2019 13:00;23.05.2019 15:00;24.05.2019 15:00;24.05.2019 17:00;23.05.2019 11:40;23.05.2019 15:00;23.05.2019 17:00;23.05.2019 18:00;24.05.2019 15:00;24.05.2019 15:00;24.05.2019 18:30;24.05.2019 18:30
88022;197076;в499са 750;19;Ногинск;Смоленск;25.05.2019 18:00;25.05.2019 22:00;26.05.2019 09:00;26.05.2019 13:00;25.05.2019 15:37;26.05.2019 03:15;26.05.2019 05:25;26.05.2019 05:25;26.05.2019 09:00;26.05.2019 09:00;26.05.2019 18:00;26.05.2019 18:00
88022;197616;в499са 750;19;Ногинск;Казань;27.05.2019 23:59;28.05.2019 03:59;29.05.2019 09:00;29.05.2019 13:00;27.05.2019 22:36;27.05.2019 22:36;28.05.2019 13:00;28.05.2019 13:00;29.05.2019 09:00;29.05.2019 09:00;29.05.2019 14:39;29.05.2019 14:39
88022;198306;в499са 750;11;Казань;Ижевск;29.05.2019 18:00;29.05.2019 21:00;30.05.2019 10:00;30.05.2019 15:00;29.05.2019 15:03;29.05.2019 18:40;29.05.2019 19:20;29.05.2019 19:30;30.05.2019 10:00;30.05.2019 10:00;30.05.2019 15:00;30.05.2019 15:00
87898;195726;к770рр 750;18;Санкт-Петербург;Москва;22.05.2019 15:00;22.05.2019 17:00;23.05.2019 13:00;23.05.2019 15:00;22.05.2019 13:35;22.05.2019 13:35;22.05.2019 16:31;22.05.2019 16:31;23.05.2019 05:20;23.05.2019 10:00;23.05.2019 11:00;23.05.2019 11:15
87895;195349;в546са 750;18;Санкт-Петербург;Москва;21.05.2019 22:00;22.05.2019 00:00;22.05.2019 19:00;22.05.2019 21:00;21.05.2019 22:00;21.05.2019 22:00;22.05.2019 00:00;22.05.2019 00:00;22.05.2019 17:14;22.05.2019 17:14;23.05.2019 01:00;23.05.2019 01:00
87893;196527;о043ск 750;15;Москва;Москва;23.05.2019 02:48;23.05.2019 05:48;23.05.2019 09:00;23.05.2019 12:00;23.05.2019 01:00;23.05.2019 01:00;23.05.2019 03:30;23.05.2019 03:30;23.05.2019 05:20;23.05.2019 05:20;23.05.2019 12:22;23.05.2019 12:22
87893;196636;о043ск 750;15;Москва;Москва;24.05.2019 07:12;24.05.2019 10:12;24.05.2019 12:00;24.05.2019 12:00;23.05.2019 16:34;24.05.2019 05:29;24.05.2019 08:32;24.05.2019 08:32;24.05.2019 10:05;24.05.2019 10:05;24.05.2019 15:15;24.05.2019 15:15
87893;197124;о043ск 750;15;Москва;Москва;25.05.2019 04:54;25.05.2019 06:08;25.05.2019 09:00;25.05.2019 10:14;25.05.2019 00:29;25.05.2019 00:29;25.05.2019 08:27;25.05.2019 08:27;25.05.2019 10:53;25.05.2019 13:59;25.05.2019 15:10;25.05.2019 15:10
87893;197460;о043ск 750;15;Москва;Москва;26.05.2019 04:24;26.05.2019 05:38;26.05.2019 09:00;26.05.2019 10:14;26.05.2019 04:24;26.05.2019 04:24;26.05.2019 06:33;26.05.2019 07:07;26.05.2019 09:00;26.05.2019 09:00;26.05.2019 13:00;26.05.2019 13:00
87893;197718;о043ск 750;15;Москва;Москва;26.05.2019 20:36;26.05.2019 23:36;27.05.2019 04:00;27.05.2019 06:00;26.05.2019 17:31;26.05.2019 17:31;26.05.2019 19:46;26.05.2019 19:46;26.05.2019 21:55;26.05.2019 22:05;27.05.2019 02:26;27.05.2019 02:31
87893;198044;о043ск 750;17;Чехов;Кострома;21.05.2019 18:00;21.05.2019 20:00;22.05.2019 23:00;23.05.2019 01:00;21.05.2019 14:55;21.05.2019 14:55;21.05.2019 20:21;21.05.2019 20:21;22.05.2019 14:10;22.05.2019 14:10;22.05.2019 14:41;22.05.2019 14:41
87893;198071;о043ск 750;15;Москва;Москва;28.05.2019 10:30;28.05.2019 13:30;28.05.2019 14:00;28.05.2019 16:00;28.05.2019 06:00;28.05.2019 06:00;28.05.2019 08:00;28.05.2019 08:00;28.05.2019 08:34;28.05.2019 08:34;28.05.2019 21:55;28.05.2019 21:55
87893;198505;о043ск 750;15;Москва;Москва;29.05.2019 07:54;29.05.2019 09:08;29.05.2019 12:00;29.05.2019 13:14;28.05.2019 22:54;28.05.2019 22:54;29.05.2019 01:42;29.05.2019 01:42;29.05.2019 03:04;29.05.2019 11:50;29.05.2019 13:10;29.05.2019 13:10
87893;198915;о043ск 750;15;Москва;Москва;29.05.2019 18:18;29.05.2019 21:18;30.05.2019 01:00;30.05.2019 03:00;29.05.2019 15:27;29.05.2019 18:44;29.05.2019 22:29;29.05.2019 22:29;30.05.2019 00:51;30.05.2019 00:51;30.05.2019 07:35;30.05.2019 07:35
87893;199100;о043ск 750;15;Москва;Москва;30.05.2019 03:00;30.05.2019 05:00;30.05.2019 08:00;30.05.2019 11:00;30.05.2019 00:51;30.05.2019 00:51;30.05.2019 07:35;30.05.2019 07:35;30.05.2019 22:45;30.05.2019 22:45;31.05.2019 05:12;31.05.2019 05:12
87893;199391;о043ск 750;15;Москва;Москва;31.05.2019 05:24;31.05.2019 06:38;31.05.2019 09:00;31.05.2019 10:14;30.05.2019 22:45;30.05.2019 22:45;31.05.2019 05:12;31.05.2019 05:12;31.05.2019 06:10;31.05.2019 06:10;31.05.2019 11:20;31.05.2019 11:20
87502;197743;о031ск 750;15;Москва;Москва;27.05.2019 01:18;27.05.2019 04:18;27.05.2019 09:00;27.05.2019 12:00;26.05.2019 23:00;27.05.2019 00:15;27.05.2019 02:19;27.05.2019 03:00;27.05.2019 05:31;27.05.2019 09:00;27.05.2019 11:15;27.05.2019 11:15
87502;198433;о031ск 750;19;Ногинск;Воронеж;27.05.2019 16:00;27.05.2019 20:00;28.05.2019 15:00;28.05.2019 16:00;27.05.2019 16:00;27.05.2019 16:00;27.05.2019 19:50;27.05.2019 19:50;28.05.2019 13:40;28.05.2019 13:40;28.05.2019 14:20;28.05.2019 14:20
87498;197725;у580св 750;15;Москва;Москва;26.05.2019 20:42;26.05.2019 23:42;27.05.2019 03:00;27.05.2019 06:00;26.05.2019 18:00;26.05.2019 18:30;26.05.2019 19:30;26.05.2019 21:00;26.05.2019 22:59;26.05.2019 23:10;27.05.2019 04:50;27.05.2019 04:50
87498;198068;у580св 750;15;Москва;Москва;28.05.2019 04:12;28.05.2019 07:12;28.05.2019 09:00;28.05.2019 11:00;27.05.2019 20:30;27.05.2019 20:30;27.05.2019 23:42;27.05.2019 23:42;28.05.2019 01:11;28.05.2019 01:11;28.05.2019 12:50;28.05.2019 12:50
87498;198496;у580св 750;15;Москва;Москва;29.05.2019 03:36;29.05.2019 06:36;29.05.2019 09:00;29.05.2019 11:00;29.05.2019 03:36;29.05.2019 03:36;29.05.2019 06:30;29.05.2019 06:30;29.05.2019 08:20;29.05.2019 08:20;29.05.2019 12:25;29.05.2019 12:25
87498;198704;у580св 750;15;Москва;Москва;29.05.2019 12:30;29.05.2019 13:44;29.05.2019 16:00;29.05.2019 18:00;29.05.2019 08:20;29.05.2019 08:20;29.05.2019 12:25;29.05.2019 12:25;29.05.2019 15:14;29.05.2019 15:14;29.05.2019 16:50;29.05.2019 16:50
87498;198916;у580св 750;15;Москва;Москва;29.05.2019 22:06;30.05.2019 01:06;30.05.2019 03:30;30.05.2019 05:30;29.05.2019 16:50;29.05.2019 16:50;30.05.2019 01:08;30.05.2019 01:08;30.05.2019 02:38;30.05.2019 02:38;30.05.2019 06:12;30.05.2019 06:12
87498;199398;у580св 750;15;Москва;Москва;31.05.2019 04:24;31.05.2019 05:38;31.05.2019 09:00;31.05.2019 10:14;30.05.2019 21:53;30.05.2019 21:53;31.05.2019 09:06;31.05.2019 12:13;31.05.2019 16:56;31.05.2019 16:56;31.05.2019 17:57;31.05.2019 17:57
87474;193933;к795рр 750;15;Москва;Москва;16.05.2019 22:00;16.05.2019 23:14;17.05.2019 02:00;17.05.2019 04:00;16.05.2019 22:00;16.05.2019 22:00;16.05.2019 23:24;16.05.2019 23:24;17.05.2019 02:00;17.05.2019 02:00;17.05.2019 04:00;17.05.2019 04:00
87474;194105;к795рр 750;37;Тула;Москва;15.05.2019 20:00;16.05.2019 00:00;16.05.2019 04:00;16.05.2019 08:00;15.05.2019 20:00;15.05.2019 20:00;16.05.2019 00:00;16.05.2019 00:00;16.05.2019 04:00;16.05.2019 04:00;16.05.2019 08:00;16.05.2019 08:00
87474;194422;к795рр 750;15;Москва;Москва;18.05.2019 05:48;18.05.2019 07:48;18.05.2019 10:30;18.05.2019 12:30;18.05.2019 05:48;18.05.2019 05:48;18.05.2019 07:48;18.05.2019 07:48;18.05.2019 10:30;18.05.2019 10:30;18.05.2019 17:28;18.05.2019 17:28
87473;195003;о085ск 750;15;Москва;Москва;20.05.2019 04:24;20.05.2019 07:24;20.05.2019 09:30;20.05.2019 12:30;19.05.2019 20:31;19.05.2019 21:53;20.05.2019 03:57;20.05.2019 03:57;20.05.2019 05:31;20.05.2019 05:31;20.05.2019 11:30;20.05.2019 11:30
87473;195256;о085ск 750;15;Москва;Москва;21.05.2019 06:12;21.05.2019 09:12;21.05.2019 11:00;21.05.2019 13:00;21.05.2019 00:00;21.05.2019 00:00;21.05.2019 05:00;21.05.2019 05:00;21.05.2019 06:10;21.05.2019 06:10;21.05.2019 11:00;21.05.2019 11:00
87473;195683;о085ск 750;7;Москва;Санкт-Петербург;21.05.2019 23:00;22.05.2019 02:00;22.05.2019 16:00;22.05.2019 18:00;21.05.2019 23:00;21.05.2019 23:00;22.05.2019 04:20;22.05.2019 04:20;22.05.2019 16:00;22.05.2019 17:30;22.05.2019 17:50;22.05.2019 18:00
87473;196111;о085ск 750;18;Санкт-Петербург;Ульяновск;23.05.2019 16:00;23.05.2019 18:00;26.05.2019 20:00;26.05.2019 22:00;23.05.2019 12:00;23.05.2019 15:00;23.05.2019 17:00;23.05.2019 18:00;26.05.2019 14:16;26.05.2019 14:16;27.05.2019 12:00;27.05.2019 12:00
87473;197777;о085ск 750;0;Самара;Самара;27.05.2019 20:15;27.05.2019 22:15;28.05.2019 03:45;28.05.2019 05:45;27.05.2019 18:46;27.05.2019 18:46;27.05.2019 22:16;27.05.2019 22:16;28.05.2019 01:38;28.05.2019 01:38;28.05.2019 03:05;28.05.2019 03:05
87471;198034;в514са 750;37;Тула;Москва;28.05.2019 18:00;28.05.2019 22:00;29.05.2019 02:00;29.05.2019 06:00;28.05.2019 18:00;28.05.2019 18:00;28.05.2019 19:00;28.05.2019 20:00;28.05.2019 21:00;28.05.2019 22:00;29.05.2019 00:00;29.05.2019 00:00
87468;191627;к728рр 750;15;Москва;Москва;11.05.2019 01:54;11.05.2019 03:08;11.05.2019 05:00;11.05.2019 07:00;10.05.2019 16:50;10.05.2019 19:32;10.05.2019 21:37;10.05.2019 21:53;10.05.2019 22:45;11.05.2019 09:01;11.05.2019 11:32;11.05.2019 11:32
87468;191853;к728рр 750;15;Москва;Москва;11.05.2019 07:00;11.05.2019 08:14;11.05.2019 11:24;11.05.2019 13:24;10.05.2019 22:45;11.05.2019 09:01;11.05.2019 11:32;11.05.2019 11:32;11.05.2019 13:38;11.05.2019 14:36;11.05.2019 19:36;11.05.2019 19:36
87468;191896;к728рр 750;15;Москва;Москва;11.05.2019 14:00;11.05.2019 15:14;12.05.2019 05:00;12.05.2019 07:00;11.05.2019 13:38;11.05.2019 14:36;11.05.2019 19:36;11.05.2019 19:36;11.05.2019 21:30;12.05.2019 09:29;12.05.2019 10:49;12.05.2019 10:49
87468;192275;к728рр 750;15;Москва;Москва;12.05.2019 07:00;12.05.2019 08:14;12.05.2019 11:00;12.05.2019 14:00;11.05.2019 21:30;12.05.2019 09:29;12.05.2019 10:49;12.05.2019 10:49;12.05.2019 16:46;12.05.2019 16:46;13.05.2019 02:23;13.05.2019 02:23
87468;192315;к728рр 750;23;Москва;Рязань;13.05.2019 10:00;13.05.2019 12:00;13.05.2019 17:00;13.05.2019 19:00;13.05.2019 10:00;13.05.2019 10:00;13.05.2019 12:00;13.05.2019 12:00;13.05.2019 17:00;13.05.2019 17:00;14.05.2019 11:50;14.05.2019 11:50
87468;192351;к728рр 750;15;Москва;Ногинск;12.05.2019 23:52;13.05.2019 01:06;13.05.2019 05:40;13.05.2019 08:40;12.05.2019 16:46;12.05.2019 16:46;13.05.2019 02:23;13.05.2019 02:23;13.05.2019 05:40;13.05.2019 05:40;13.05.2019 08:40;13.05.2019 08:40
87468;193088;к728рр 750;15;Москва;Москва;15.05.2019 08:42;15.05.2019 09:56;15.05.2019 13:00;15.05.2019 15:00;15.05.2019 08:42;15.05.2019 08:42;15.05.2019 12:42;15.05.2019 12:42;15.05.2019 15:15;15.05.2019 15:15;15.05.2019 19:54;15.05.2019 19:54
87468;193446;к728рр 750;15;Москва;Москва;15.05.2019 15:00;15.05.2019 16:14;15.05.2019 19:20;15.05.2019 21:20;15.05.2019 15:15;15.05.2019 15:15;15.05.2019 19:54;15.05.2019 19:54;15.05.2019 22:34;15.05.2019 22:34;16.05.2019 02:24;16.05.2019 02:24
87468;193485;к728рр 750;15;Москва;Москва;15.05.2019 21:54;15.05.2019 23:08;16.05.2019 02:00;16.05.2019 04:00;15.05.2019 22:34;15.05.2019 22:34;16.05.2019 02:24;16.05.2019 02:24;16.05.2019 03:58;16.05.2019 03:58;16.05.2019 06:54;16.05.2019 06:54
87466;190638;у591св 750;7;Москва;Санкт-Петербург;08.05.2019 23:00;09.05.2019 02:00;09.05.2019 16:00;09.05.2019 18:00;08.05.2019 23:00;08.05.2019 23:00;09.05.2019 02:00;09.05.2019 02:00;09.05.2019 16:00;09.05.2019 16:00;09.05.2019 18:00;09.05.2019 18:00
87462;190375;в503са 750;17;Тольятти;Самара;08.05.2019 01:00;08.05.2019 03:00;08.05.2019 05:00;08.05.2019 07:00;08.05.2019 01:00;08.05.2019 01:00;08.05.2019 02:00;08.05.2019 03:00;08.05.2019 05:00;08.05.2019 05:00;08.05.2019 06:00;08.05.2019 07:00
87462;190680;в503са 750;0;Самара;Волгоград;08.05.2019 18:00;08.05.2019 20:00;10.05.2019 09:10;10.05.2019 11:10;08.05.2019 18:00;08.05.2019 18:00;08.05.2019 19:00;08.05.2019 20:00;10.05.2019 09:10;10.05.2019 09:10;10.05.2019 10:00;10.05.2019 11:00
87462;191469;в503са 750;2;Волгоград;Чехов;10.05.2019 15:00;10.05.2019 18:00;12.05.2019 07:00;12.05.2019 10:00;10.05.2019 15:00;10.05.2019 15:00;10.05.2019 16:00;10.05.2019 20:00;12.05.2019 07:00;12.05.2019 07:00;12.05.2019 10:00;12.05.2019 11:00
87462;192205;в503са 750;7;Москва;Санкт-Петербург;12.05.2019 23:00;13.05.2019 02:00;13.05.2019 16:00;13.05.2019 18:00;12.05.2019 23:00;12.05.2019 23:00;12.05.2019 23:30;13.05.2019 04:00;13.05.2019 16:00;13.05.2019 16:00;13.05.2019 17:00;13.05.2019 18:00
87462;192632;в503са 750;18;Санкт-Петербург;Москва;13.05.2019 22:00;14.05.2019 00:00;14.05.2019 15:00;14.05.2019 17:00;13.05.2019 22:00;13.05.2019 22:00;13.05.2019 22:30;13.05.2019 23:00;14.05.2019 15:00;14.05.2019 15:00;14.05.2019 16:00;14.05.2019 17:00
87460;194420;с023св 750;15;Москва;Москва;18.05.2019 04:18;18.05.2019 06:18;18.05.2019 09:00;18.05.2019 11:00;18.05.2019 00:00;18.05.2019 00:00;18.05.2019 02:44;18.05.2019 02:44;18.05.2019 05:13;18.05.2019 05:13;18.05.2019 11:18;18.05.2019 11:18
87460;194765;с023св 750;15;Москва;Москва;18.05.2019 22:48;19.05.2019 01:48;19.05.2019 05:00;19.05.2019 06:14;18.05.2019 22:48;18.05.2019 22:48;19.05.2019 01:48;19.05.2019 01:48;19.05.2019 02:57;19.05.2019 02:57;19.05.2019 02:57;19.05.2019 02:57
87460;194976;с023св 750;15;Москва;Москва;19.05.2019 22:56;20.05.2019 01:56;20.05.2019 03:50;20.05.2019 06:50;19.05.2019 02:57;19.05.2019 19:30;19.05.2019 23:16;19.05.2019 23:16;20.05.2019 03:04;20.05.2019 03:04;20.05.2019 10:15;20.05.2019 10:15
87460;195313;с023св 750;15;Москва;Москва;21.05.2019 05:00;21.05.2019 06:18;21.05.2019 09:30;21.05.2019 11:30;20.05.2019 22:00;20.05.2019 22:00;21.05.2019 00:00;21.05.2019 00:00;21.05.2019 02:00;21.05.2019 18:38;21.05.2019 19:24;21.05.2019 19:24
87460;195786;с023св 750;15;Москва;Москва;22.05.2019 01:30;22.05.2019 02:44;22.05.2019 05:54;22.05.2019 07:08;21.05.2019 23:00;21.05.2019 23:00;22.05.2019 00:30;22.05.2019 00:30;22.05.2019 03:00;22.05.2019 03:00;22.05.2019 14:00;22.05.2019 14:00
87460;196195;с023св 750;15;Москва;Москва;23.05.2019 04:12;23.05.2019 07:12;23.05.2019 09:00;23.05.2019 11:00;23.05.2019 00:30;23.05.2019 00:30;23.05.2019 02:30;23.05.2019 02:30;23.05.2019 03:40;23.05.2019 03:40;23.05.2019 16:28;23.05.2019 16:28
87460;197085;с023св 750;17;Чехов;Иваново;25.05.2019 11:00;25.05.2019 14:00;26.05.2019 01:16;26.05.2019 04:16;25.05.2019 09:37;25.05.2019 09:37;25.05.2019 12:01;25.05.2019 12:01;26.05.2019 00:30;26.05.2019 00:30;26.05.2019 01:13;26.05.2019 01:13
87454;194691;к726рр 750;18;Санкт-Петербург;Ульяновск;19.05.2019 20:00;19.05.2019 22:00;23.05.2019 00:00;23.05.2019 02:00;19.05.2019 11:20;19.05.2019 12:00;19.05.2019 13:00;19.05.2019 14:00;21.05.2019 15:37;21.05.2019 15:37;22.05.2019 11:50;22.05.2019 11:50
87454;195870;к726рр 750;17;Тольятти;Самара;23.05.2019 03:00;23.05.2019 05:00;23.05.2019 15:00;23.05.2019 17:00;22.05.2019 15:10;22.05.2019 15:10;23.05.2019 05:05;23.05.2019 05:05;23.05.2019 12:00;23.05.2019 12:00;23.05.2019 23:20;23.05.2019 23:20
87451;194140;о074ск 750;19;Ногинск;Тюмень;17.05.2019 17:00;17.05.2019 21:00;20.05.2019 19:00;20.05.2019 23:00;17.05.2019 14:40;17.05.2019 14:40;18.05.2019 01:30;18.05.2019 01:30;20.05.2019 16:00;20.05.2019 16:40;20.05.2019 17:30;20.05.2019 17:40
87450;195687;в494са 750;19;Ногинск;Пермь;22.05.2019 19:00;22.05.2019 23:00;25.05.2019 09:00;25.05.2019 13:00;22.05.2019 19:00;22.05.2019 19:00;22.05.2019 23:50;23.05.2019 10:00;24.05.2019 22:37;24.05.2019 22:37;25.05.2019 09:00;25.05.2019 09:00
87450;195742;в494са 750;15;Москва;Москва;22.05.2019 04:42;22.05.2019 07:42;22.05.2019 09:30;22.05.2019 11:30;22.05.2019 03:04;22.05.2019 07:00;22.05.2019 08:20;22.05.2019 08:20;22.05.2019 10:00;22.05.2019 10:00;22.05.2019 16:00;22.05.2019 16:00
87403;197098;к768рр 750;15;Москва;Москва;25.05.2019 04:00;25.05.2019 07:00;25.05.2019 09:00;25.05.2019 11:00;25.05.2019 04:00;25.05.2019 04:00;25.05.2019 06:11;25.05.2019 06:11;25.05.2019 07:23;25.05.2019 07:23;25.05.2019 12:10;25.05.2019 12:10
87403;197296;к768рр 750;15;Москва;Москва;25.05.2019 11:00;25.05.2019 12:14;25.05.2019 15:18;25.05.2019 17:18;25.05.2019 07:23;25.05.2019 07:23;25.05.2019 12:10;25.05.2019 12:10;25.05.2019 15:00;25.05.2019 15:00;25.05.2019 16:56;25.05.2019 16:56
87403;197363;к768рр 750;17;Чехов;Ульяновск;26.05.2019 01:00;26.05.2019 04:00;27.05.2019 17:07;27.05.2019 20:07;25.05.2019 18:47;25.05.2019 18:47;25.05.2019 21:37;25.05.2019 21:37;27.05.2019 12:40;27.05.2019 12:40;27.05.2019 13:12;27.05.2019 13:12
87403;198054;к768рр 750;0;Самара;Тольятти;28.05.2019 21:30;28.05.2019 23:30;29.05.2019 06:00;29.05.2019 08:00;28.05.2019 13:00;28.05.2019 15:10;28.05.2019 16:00;28.05.2019 16:00;29.05.2019 02:55;29.05.2019 02:55;29.05.2019 04:00;29.05.2019 04:00
87403;199517;к768рр 750;0;Самара;Волгоград;29.05.2019 18:00;29.05.2019 20:00;31.05.2019 11:10;31.05.2019 13:10;29.05.2019 18:00;29.05.2019 18:00;29.05.2019 20:00;29.05.2019 20:00;31.05.2019 11:10;31.05.2019 11:10;31.05.2019 13:10;31.05.2019 13:10
87398;197715;в539са 750;15;Москва;Москва;26.05.2019 22:01;27.05.2019 01:01;27.05.2019 02:55;27.05.2019 04:55;26.05.2019 17:59;26.05.2019 18:30;26.05.2019 20:00;26.05.2019 20:00;27.05.2019 01:50;27.05.2019 02:10;27.05.2019 04:27;27.05.2019 04:49
87398;198087;в539са 750;15;Москва;Москва;28.05.2019 07:57;28.05.2019 09:11;28.05.2019 12:45;28.05.2019 13:59;27.05.2019 22:52;27.05.2019 22:52;28.05.2019 02:00;28.05.2019 02:00;28.05.2019 03:48;28.05.2019 03:48;28.05.2019 21:03;28.05.2019 21:03
87398;198200;в539са 750;25;Москва;Иваново;24.05.2019 22:00;25.05.2019 04:00;25.05.2019 08:00;25.05.2019 14:00;24.05.2019 21:23;24.05.2019 21:23;25.05.2019 00:05;25.05.2019 00:05;25.05.2019 07:34;25.05.2019 07:34;25.05.2019 12:36;25.05.2019 12:36
87398;198487;в539са 750;15;Москва;Москва;29.05.2019 00:24;29.05.2019 03:24;29.05.2019 06:00;29.05.2019 08:00;28.05.2019 21:51;28.05.2019 21:51;28.05.2019 23:46;28.05.2019 23:46;29.05.2019 05:00;29.05.2019 05:00;29.05.2019 07:00;29.05.2019 07:00
87398;198917;в539са 750;15;Москва;Москва;30.05.2019 00:18;30.05.2019 03:18;30.05.2019 05:00;30.05.2019 07:00;29.05.2019 19:13;29.05.2019 19:13;29.05.2019 21:10;29.05.2019 21:10;29.05.2019 22:25;30.05.2019 08:25;30.05.2019 10:00;30.05.2019 10:00
87398;199079;в539са 750;15;Москва;Москва;30.05.2019 07:00;30.05.2019 08:14;30.05.2019 11:00;30.05.2019 14:00;29.05.2019 22:25;30.05.2019 08:25;30.05.2019 10:00;30.05.2019 10:00;30.05.2019 13:24;30.05.2019 13:24;30.05.2019 17:00;30.05.2019 17:00
87398;199341;в539са 750;15;Москва;Москва;31.05.2019 05:36;31.05.2019 08:36;31.05.2019 09:00;31.05.2019 11:00;30.05.2019 13:24;30.05.2019 13:24;30.05.2019 17:00;30.05.2019 17:00;31.05.2019 06:15;31.05.2019 06:15;31.05.2019 08:17;31.05.2019 08:17
